Annee,,,,,,,,,,,,,,,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,,,2 027,2 028,2 029,2 030,,,,
Mois,,,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,
Trimestre,,,,,,,,,,,,,,,1,1,1,2,2,2,3,3,3,4,4,4,,,,,,,,,,
Semestre,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pourcentage variation Plan N+2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Budget d'Exploitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,,,F,,,,F,F,,,,F,,,,,,,,,,,,,,,F,F,F,F,F,F,F,F,F,F
Cost Center,Description CC,Province & Ville,Coordinations provinciales,Local / Etranger ?,Catégorie / Grade,Nature Depenses,Account Ohada,Departement ,Texte / Libelle,,,Cout Unitaire en USD Hors Taxe / Automatique,Unite de Mesure des donnees mensuelles,Cout Unitaire en USD Hors Taxe / Manuel,31-janv.,28-févr.,31-mars,30-avr.,31-mai,30-juin,31-juil.,31-août,30-sept.,31-oct.,30-nov.,31-déc.,Total en Unite de Mesure des donnees mensuelles,Total Budget en USD,2 027,2 028,2 029,2 030,Check Categorie,Check Unite de mesure,Check cout unitaire,ROW
ET.1.1.06,"ET.1.1.06 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ 6. Qualification par les Experts",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,Autres,62520032_ Qualification des incidents par les experts et rédaction rapport,62520032,ETUDES,Impression documents,,,0,Unite,500,1,,,,,,,,,,,,1,500,505,510,515,520, Ok , Ok , Ok ,  166 
ET.1.1.07,"ET.1.1.07 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ 7. Publication (N-1)",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Pré édition version francaise avec maison d'édition (correction),,,0,Unite,5 000,,,,,,1,,,,,,,1,5 000,5 050,5 100,5 150,5 200, Ok , Ok , Ok ,  167 
ET.1.1.07,"ET.1.1.07 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ 7. Publication (N-1)",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Traduction en anglais,,,0,Unite,9 000,,,,,,3,,,,,,,3,27 000,27 270,27 540,27 810,28 080, Ok , Ok , Ok ,  168 
ET.1.1.07,"ET.1.1.07 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ 7. Publication (N-1)",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Pre édition version anglaise  (Voyage pour 2 séances travail avec maison d'édition),,,0,Unite,20 000,,,,,,,2,,,,,,2,40 000,40 400,40 800,41 200,41 600, Ok , Ok , Ok ,  169 
ET.1.1.07,"ET.1.1.07 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ 7. Publication (N-1)",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,"Edition du repertoire en francais et anglais (impression, ISBN, etc et expedition, distribution)",,,0,Unite,55 000,,,,,,,2,,,,,,2,110 000,111 100,112 200,113 300,114 400, Ok , Ok , Ok ,  170 
ET.1.1.08,"ET.1.1.08 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ 8 Recrutement d'un cabinet de lobbyng chargé d'introduire et faire accepter le Repertoire du FONAREV dans les institutions internationales et gouvernements étrangers",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,DG,62210006_ Frais de Recrutement des experts (cabinets),62210006,ETUDES,Recrutement d'un cabinet de lobbyng,,,0,Unite,400 000,1,,,,,,,,,,,,1,400 000,404 000,408 000,412 000,416 000, Ok , Ok , Ok ,  171 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Nord-Kivu_Béni,Nord Kivu,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Constitution des réliques des conflits de l'Est par les detectifs locaux,,,0,Personne,7 500,,,3,,,,,,,,,,3,22 500,22 725,22 950,23 175,23 400, Ok , Ok , Ok ,  172 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Sud-Kivu_Uvira,Sud-Kivu,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Constitution des réliques des conflits de l'Est par les detectifs locaux,,,0,Personne,7 500,,,,3,,,,,,,,,3,22 500,22 725,22 950,23 175,23 400, Ok , Ok , Ok ,  173 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Ituri_Bunia,Ituri,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Constitution des réliques des conflits de l'Est par les detectifs locaux,,,0,Personne,7 500,,,,,3,,,,,,,,3,22 500,22 725,22 950,23 175,23 400, Ok , Ok , Ok ,  174 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Depot de reliques au musée Genocost par les detectifs,,,0,Personne,5 000,,,3,3,,,,,,,,,6,30 000,30 300,30 600,30 900,31 200, Ok , Ok , Ok ,  175 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Tshopo_Kisangani,Oriental,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,1,,,,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  176 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Tshuapa_Boende,Oriental,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,1,,,,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  177 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Nord-Ubangi_Gbadolite,Oriental,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,1,,,,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  178 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Mongala_Lisala,Oriental,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,,1,,,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  179 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Équateur_Mbandaka,Oriental,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,,1,,,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  180 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Haut-Uélé_Isiro,Oriental,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,,1,,,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  181 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Bas-Uélé_Buta,Oriental,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,,,1,,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  182 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Lualaba_Kolwezi,Lualaba,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,,,1,,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  183 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Haut-Lomami_Kamina,Haut-Katanga,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,,,,1,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  184 
ET.1.1.09,"ET.1.1.09 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Amelioration et enrichissement du centre de documentation du musée du GENOCOST via des reliques de l'Est",Lomami_Mweneditu,Haut-Katanga,A L'INTERIEUR,Autres,62630060_ Production carte des fosses communes,62630060,ETUDES,Reprographie des cartes des fosses communes et photos de terrain,,,0,Personne,300,,,,,,1,,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  185 
ET.1.1.10,"ET.1.1.10 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Constitution d'une banque des données des disparues (appel aux familles)",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Prise de contact avec les familles et obtention de consentement dans 5 provinces,,,0,Personne,4 500,,5,,,,,,,,,,,5,22 500,22 725,22 950,23 175,23 400, Ok , Ok , Ok ,  186 
ET.1.1.10,"ET.1.1.10 _ ETUDES _ Cartographie des violations _ Documentation, certification et qualification des violations et incidents _ Constitution d'une banque des données des disparues (appel aux familles)",Kinshasa_Kinshasa,Siège,A L'INTERIEUR,Autres,65810006_ Autres frais,65810006,ETUDES,Partenariat avec l'ecosysteme (CICR),,,0,Unite,50 000,,,1,,,,,,,,,,1,50 000,50 500,51 000,51 500,52 000, Ok , Ok , Ok ,  187 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kongo-Central_Matadi,Kongo Central,A L'INTERIEUR,N/A,62210016_ Honoraire,62210016,ETUDES,Honoraires  experts internationaux (CICR et BCNUDH),,,0,Personne,12 000,,,,,,,2,,,,,,2,24 000,24 240,24 480,24 720,24 960, Ok , Ok , Ok ,  188 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï_Tshikapa,Grand Kasaï,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraires  experts internationaux (CICR et BCNUDH),,,0,Personne,12 000,,,,,,,,2,,,,,2,24 000,24 240,24 480,24 720,24 960, Ok , Ok , Ok ,  189 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï-Oriental_Mbuji-mayi,Grand Kasaï,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraires  experts internationaux (CICR et BCNUDH),,,0,Personne,12 000,,,,,,,,2,,,,,2,24 000,24 240,24 480,24 720,24 960, Ok , Ok , Ok ,  190 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï-Central_Kananga,Grand Kasaï,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraires  experts internationaux (CICR et BCNUDH),,,0,Personne,12 000,,,,,,,,,2,,,,2,24 000,24 240,24 480,24 720,24 960, Ok , Ok , Ok ,  191 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Tanganyika_Kalemie,Haut-Katanga,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraires  experts internationaux (CICR et BCNUDH),,,0,Personne,12 000,,,,,,,,,,2,,,2,24 000,24 240,24 480,24 720,24 960, Ok , Ok , Ok ,  192 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kongo-Central_Matadi,Kongo Central,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Transport terrain des enqueteurs,,,0,Personne,260,,,,,,,12,,,,,,12,3 120,3 151,3 182,3 214,3 245, Ok , Ok , Ok ,  193 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï_Tshikapa,Grand Kasaï,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Transport terrain des enqueteurs,,,0,Personne,260,,,,,,,,12,,,,,12,3 120,3 151,3 182,3 214,3 245, Ok , Ok , Ok ,  194 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï-Oriental_Mbuji-mayi,Grand Kasaï,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Transport terrain des enqueteurs,,,0,Personne,260,,,,,,,,12,,,,,12,3 120,3 151,3 182,3 214,3 245, Ok , Ok , Ok ,  195 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï-Central_Kananga,Grand Kasaï,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Transport terrain des enqueteurs,,,0,Personne,260,,,,,,,,,12,,,,12,3 120,3 151,3 182,3 214,3 245, Ok , Ok , Ok ,  196 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Tanganyika_Kalemie,Haut-Katanga,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Transport terrain des enqueteurs,,,0,Personne,260,,,,,,,,,,12,,,12,3 120,3 151,3 182,3 214,3 245, Ok , Ok , Ok ,  197 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kongo-Central_Matadi,Kongo Central,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraire des enqueteurs,,,0,Personne,650,,,,,,,12,,,,,,12,7 800,7 878,7 956,8 034,8 112, Ok , Ok , Ok ,  198 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï_Tshikapa,Grand Kasaï,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraire des enqueteurs,,,0,Personne,650,,,,,,,,12,,,,,12,7 800,7 878,7 956,8 034,8 112, Ok , Ok , Ok ,  199 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï-Oriental_Mbuji-mayi,Grand Kasaï,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraire des enqueteurs,,,0,Personne,650,,,,,,,,12,,,,,12,7 800,7 878,7 956,8 034,8 112, Ok , Ok , Ok ,  200 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Kasaï-Central_Kananga,Grand Kasaï,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraire des enqueteurs,,,0,Personne,650,,,,,,,,,12,,,,12,7 800,7 878,7 956,8 034,8 112, Ok , Ok , Ok ,  201 
ET.1.2.03,ET.1.2.03 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 2. Deploiement des enqueteurs sur terrain,Tanganyika_Kalemie,Haut-Katanga,A L'INTERIEUR,Autres,62210016_ Honoraire,62210016,ETUDES,Honoraire des enqueteurs,,,0,Personne,650,,,,,,,,,,12,,,12,7 800,7 878,7 956,8 034,8 112, Ok , Ok , Ok ,  202 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Kongo-Central_Matadi,Kongo Central,A L'INTERIEUR,Autres,61350003_ Location salle,61350003,ETUDES,_Location salle pour focus group,,,0,Unite,300,,,,,,,1,,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  203 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Kasaï_Tshikapa,Grand Kasaï,A L'INTERIEUR,Autres,61350003_ Location salle,61350003,ETUDES,_Location salle pour focus group,,,0,Unite,300,,,,,,,,1,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  204 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Kasaï-Oriental_Mbuji-mayi,Grand Kasaï,A L'INTERIEUR,Autres,61350003_ Location salle,61350003,ETUDES,_Location salle pour focus group,,,0,Unite,300,,,,,,,,1,,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  205 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Kasaï-Central_Kananga,Grand Kasaï,A L'INTERIEUR,Autres,61350003_ Location salle,61350003,ETUDES,_Location salle pour focus group,,,0,Unite,300,,,,,,,,,1,,,,1,300,303,306,309,312, Ok , Ok , Ok ,  206 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Tanganyika_Kalemie,Haut-Katanga,A L'INTERIEUR,Autres,61350003_ Location salle,61350003,ETUDES,_Location salle pour focus group,,,0,Unite,300,,,,,,,,,,1,,,1,300,303,306,309,312, Ok , Ok , Ok ,  207 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Kongo-Central_Matadi,Kongo Central,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Remboursement transport participants,,,0,Personne,60,,,,,,,12,,,,,,12,720,727,734,742,749, Ok , Ok , Ok ,  208 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Kasaï_Tshikapa,Grand Kasaï,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Remboursement transport participants,,,0,Personne,60,,,,,,,,12,,,,,12,720,727,734,742,749, Ok , Ok , Ok ,  209 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Kasaï-Oriental_Mbuji-mayi,Grand Kasaï,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Remboursement transport participants,,,0,Personne,60,,,,,,,,12,,,,,12,720,727,734,742,749, Ok , Ok , Ok ,  210 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Kasaï-Central_Kananga,Grand Kasaï,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Remboursement transport participants,,,0,Personne,60,,,,,,,,,12,,,,12,720,727,734,742,749, Ok , Ok , Ok ,  211 
ET.1.2.04,ET.1.2.04 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 3.Certification par la communauté à travers les focus group,Tanganyika_Kalemie,Haut-Katanga,A L'INTERIEUR,Autres,62520041_ Transport de participants résidents,62520041,ETUDES,Remboursement transport participants,,,0,Personne,60,,,,,,,,,,12,,,12,720,727,734,742,749, Ok , Ok , Ok ,  212 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kongo-Central_Matadi,Kongo Central,A L'INTERIEUR,Chef de Division,62510003_ Billet d'avion_Afrique,62510003,ETUDES,Billet A/R ( CD),,,0,Unite,700,,,,,,,1,,,,,,1,700,707,714,721,728, Ok , Ok , Ok ,  213 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï_Tshikapa,Grand Kasaï,A L'INTERIEUR,Chef de Division,62510003_ Billet d'avion_Afrique,62510003,ETUDES,Billet A/R ( CD),,,0,Unite,700,,,,,,,,1,,,,,1,700,707,714,721,728, Ok , Ok , Ok ,  214 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï-Oriental_Mbuji-mayi,Grand Kasaï,A L'INTERIEUR,Chef de Division,62510003_ Billet d'avion_Afrique,62510003,ETUDES,Billet A/R ( CD),,,0,Unite,700,,,,,,,,1,,,,,1,700,707,714,721,728, Ok , Ok , Ok ,  215 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï-Central_Kananga,Grand Kasaï,A L'INTERIEUR,Chef de Division,62510003_ Billet d'avion_Afrique,62510003,ETUDES,Billet A/R ( CD),,,0,Unite,700,,,,,,,,,1,,,,1,700,707,714,721,728, Ok , Ok , Ok ,  216 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Tanganyika_Kalemie,Haut-Katanga,A L'INTERIEUR,Chef de Division,62510003_ Billet d'avion_Afrique,62510003,ETUDES,Billet A/R ( CD),,,0,Unite,700,,,,,,,,,,1,,,1,700,707,714,721,728, Ok , Ok , Ok ,  217 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kongo-Central_Matadi,Kongo Central,A L'INTERIEUR,Chef de Division,62510008_ GO Pass,62510008,ETUDES,GO PASS A/R (CD),,,0,Unite,30,,,,,,,1,,,,,,1,30,30,31,31,31, Ok , Ok , Ok ,  218 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï_Tshikapa,Grand Kasaï,A L'INTERIEUR,Chef de Division,62510008_ GO Pass,62510008,ETUDES,GO PASS A/R (CD),,,0,Unite,30,,,,,,,,1,,,,,1,30,30,31,31,31, Ok , Ok , Ok ,  219 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï-Oriental_Mbuji-mayi,Grand Kasaï,A L'INTERIEUR,Chef de Division,62510008_ GO Pass,62510008,ETUDES,GO PASS A/R (CD),,,0,Unite,30,,,,,,,,1,,,,,1,30,30,31,31,31, Ok , Ok , Ok ,  220 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï-Central_Kananga,Grand Kasaï,A L'INTERIEUR,Chef de Division,62510008_ GO Pass,62510008,ETUDES,GO PASS A/R (CD),,,0,Unite,30,,,,,,,,,1,,,,1,30,30,31,31,31, Ok , Ok , Ok ,  221 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Tanganyika_Kalemie,Haut-Katanga,A L'INTERIEUR,Chef de Division,62510008_ GO Pass,62510008,ETUDES,GO PASS A/R (CD),,,0,Unite,30,,,,,,,,,,1,,,1,30,30,31,31,31, Ok , Ok , Ok ,  222 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kongo-Central_Matadi,Kongo Central,A L'INTERIEUR,Chef de Division,61350004_ Location véhicule,61350004,ETUDES,_Location véhicule & carburant chef lieu vers le territoire,,,0,Unite,5 250,,,,,,,1,,,,,,1,5 250,5 303,5 355,5 408,5 460, Ok , Ok , Ok ,  223 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï_Tshikapa,Grand Kasaï,A L'INTERIEUR,Chef de Division,61350004_ Location véhicule,61350004,ETUDES,_Location véhicule & carburant chef lieu vers le territoire,,,0,Unite,5 250,,,,,,,,1,,,,,1,5 250,5 303,5 355,5 408,5 460, Ok , Ok , Ok ,  224 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï-Oriental_Mbuji-mayi,Grand Kasaï,A L'INTERIEUR,Chef de Division,61350004_ Location véhicule,61350004,ETUDES,_Location véhicule & carburant chef lieu vers le territoire,,,0,Unite,5 250,,,,,,,,1,,,,,1,5 250,5 303,5 355,5 408,5 460, Ok , Ok , Ok ,  225 
ET.1.2.05,ET.1.2.05 _ ETUDES _ Cartographie des violations _ Mapping des  fosses communes _ 4. Mission de supervision par les agents du FONAREV,Kasaï-Central_Kananga,Grand Kasaï,A L'INTERIEUR,Chef de Division,61350004_ Location véhicule,61350004,ETUDES,_Location véhicule & carburant chef lieu vers le territoire,,,0,Unite,5 250,,,,,,,,,1,,,,1,5 250,5 303,5 355,5 408,5 460, Ok , Ok , Ok ,  226 
