Cost Center,Description CC,Province & Ville,Coordinations provinciales,Local / Etranger ?,Catégorie / Grade,Nature Depenses,Account Ohada,Departement ,Texte / Libelle,,Unite de Mesure des donnees mensuelles,Cout Unitaire en USD Hors Taxe,31-janv.,28-févr.,31-mars,30-avr.,31-mai,30-juin,31-juil.,31-août,30-sept.,31-oct.,30-nov.,31-déc.,Total en Unite de Mesure des donnees mensuelles,Total Budget en USD,2027,2028,2029,2030,Check Categorie,Check Unite de mesure,Check cout unitaire,,CODE DEPARTEMENT,CODE ACTIVITE,CODE SOUS ACTIVITE,CODE TACHE
,,,,Ligne de depense,Direction,,,,Centre des couts ,Categories,Unite de Mesure des donnees mensuelles,Cout Unitaire en USD Hors Taxe,31/1/2025,28-Feb-26,31-Mar-26,30-Apr-26,31-May-26,30-Jun-26,31-Jul-26,31-Aug-26,30-Sep-26,31-Oct-26,30-Nov-26,31-Dec-26,Total en Unite de Mesure des donnees mensuelles,Total Budget en USD,2027,2028,2029,2030,,,,,,,,
RH.0.2.07,RESSOURCES HUMAINES _ Renumeration_Etudes Eco systeme _ Renumeration_Etudes Eco systeme _ Renumeration_Etudes Eco systeme,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,0,2,07
RH.0.2.08,RESSOURCES HUMAINES _ Renumeration_Securite _ Renumeration_Securite _ Renumeration_Securite,,,,,,,,,,,,16 638,34 518,16 638,16 638,16 638,16 638,16 638,16 638,16 638,16 638,16 638,36 306,0,237 209,292 588,292 588,292 588,292 588,,,,,RH,0,2,08
RH.0.2.09,RESSOURCES HUMAINES _ Renumeration_Genocost _ Renumeration_Genocost _ Renumeration_Genocost,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,0,2,09
RH.0.2.10,RESSOURCES HUMAINES _ Renumeration_Plaidoyer International _ Renumeration_Plaidoyer International _ Renumeration_Plaidoyer International,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,0,2,10
RH.0.2.11,RESSOURCES HUMAINES _ Renumeration_Mediation _ Renumeration_Mediation _ Renumeration_Mediation,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,0,2,11
RH.1.1.01,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Salaire Net CDI,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,1,01
RH.1.1.02,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Salaire Net CDD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,1,02
RH.1.1.03,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Alloc.familiales extra-legales,,,,,,,,,,,,49 500,49 500,49 500,49 500,49 500,49 500,49 500,49 500,49 500,49 500,49 500,49 500,594 000,594 000,599 940,605 880,611 820,617 760,,,,,RH,1,1,03
RH.1.1.04,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Gratifications Nettes (285 CDI ),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,1,04
RH.1.1.05,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Pécules de congé  285 CDI,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,1,05
RH.1.1.06,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Pécules de congé  22 CDD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,1,06
RH.1.1.07,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Gratifications Nettes  22 CDD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,1,07
RH.1.1.08,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Recrutement 2026--Salaires Nets,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,1,08
RH.1.1.09,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Paie Salaire _ Recrutement 2026--Gratification,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,1,09
RH.1.2.01,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Prime de performance All staff (1 mois de salaire) en février,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,1,2,01
RH.1.2.02,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Astreintes CDI --Scénario 2 (en net à payer),,,,,,,,,,,,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,120 000,120 000,121 200,122 400,123 600,124 800,,,,,RH,1,2,02
RH.1.2.03,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Provisions Retraite,,,,,,,,,,,,0,0,0,0,0,165 000,0,0,0,0,0,0,165 000,165 000,166 650,168 300,169 950,171 600,,,,,RH,1,2,03
RH.1.2.04,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Prime pers.Bureaux DG/DGA & PCA,,,,,,,,,,,,7 200,7 200,8 200,7 200,7 200,8 200,7 200,7 200,8 200,7 200,7 200,8 200,90 400,90 400,91 304,92 208,93 112,94 016,,,,,RH,1,2,04
RH.1.2.05,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Prime d'interim,,,,,,,,,,,,20 000,20 000,20 000,20 000,20 000,20 000,20 000,20 000,20 000,20 000,20 000,20 000,240 000,240 000,242 400,244 800,247 200,249 600,,,,,RH,1,2,05
RH.1.2.06,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Heures Supplémentaires CDI,,,,,,,,,,,,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,120 000,120 000,121 200,122 400,123 600,124 800,,,,,RH,1,2,06
RH.1.2.07,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Colis de fin d'année CDI,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,124 100,124 100,124 100,125 341,126 582,127 823,129 064,,,,,RH,1,2,07
RH.1.2.08,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Allocations scolaires CDI,,,,,,,,,,,,0,0,0,0,0,0,0,150 174,0,0,0,0,150 174,150 174,151 676,153 177,154 679,156 181,,,,,RH,1,2,08
RH.1.2.09,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Prime maternité,,,,,,,,,,,,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,36 000,36 000,36 360,36 720,37 080,37 440,,,,,RH,1,2,09
RH.1.2.10,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Prime paternité,,,,,,,,,,,,1 600,1 600,1 600,1 600,1 600,1 600,1 600,1 600,1 600,1 600,1 600,1 600,19 200,19 200,19 392,19 584,19 776,19 968,,,,,RH,1,2,10
RH.1.2.11,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Prime mariage,,,,,,,,,,,,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,24 000,24 000,24 240,24 480,24 720,24 960,,,,,RH,1,2,11
RH.1.2.12,RESSOURCES HUMAINES _ Gestion de la paie et des avantages _ Avantages _ Assitance funeraire,,,,,,,,,,,,6 600,6 600,6 600,6 600,6 600,6 600,6 600,6 600,6 600,6 600,6 600,6 600,79 200,79 200,79 992,80 784,81 576,82 368,,,,,RH,1,2,12
RH.2.1.01,RESSOURCES HUMAINES _ Digitalisation des processus RH _ Acquisition du Logiciel _ Achat Logiciel,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,2,1,01
RH.2.1.02,RESSOURCES HUMAINES _ Digitalisation des processus RH _ Acquisition du Logiciel _ Formation Utilisateurs,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,2,1,02
RH.3.1.01,RESSOURCES HUMAINES _ Gestion des dossiers du personnel _ Gestion des contrats _ Visa des contrats de travail (ONEM et INSP.DU TRAVAIL),,,,,,,,,,,,0,0,960,0,0,960,0,0,960,0,0,960,3 840,3 840,3 878,3 917,3 955,3 994,,,,,RH,3,1,01
RH.3.2.01,RESSOURCES HUMAINES _ Gestion des dossiers du personnel _ Gestion du Syndicat _ Organisation des reunions  trimestrielles,,,,,,,,,,,,0,0,0,0,0,20 000,0,0,0,0,0,20 000,40 000,40 000,40 400,40 800,41 200,41 600,,,,,RH,3,2,01
RH.3.2.02,RESSOURCES HUMAINES _ Gestion des dossiers du personnel _ Gestion du Syndicat _ Organisation des reunions Semestrielles,,,,,,,,,,,,0,0,20 000,0,0,0,0,0,20 000,0,0,0,40 000,40 000,40 400,40 800,41 200,41 600,,,,,RH,3,2,02
RH.3.2.03,RESSOURCES HUMAINES _ Gestion des dossiers du personnel _ Gestion du Syndicat _ Organisation des reunions par invitation de l'employé,,,,,,,,,,,,10 000,0,0,0,0,0,0,10 000,0,0,0,0,20 000,20 000,20 200,20 400,20 600,20 800,,,,,RH,3,2,03
RH.3.2.04,RESSOURCES HUMAINES _ Gestion des dossiers du personnel _ Gestion du Syndicat _ Reunion Tripartie (Employeur-Syndicat-Inspection),,,,,,,,,,,,20 000,0,0,0,0,0,0,0,0,20 000,0,0,40 000,40 000,40 400,40 800,41 200,41 600,,,,,RH,3,2,04
RH.3.2.05,RESSOURCES HUMAINES _ Gestion des dossiers du personnel _ Gestion du Syndicat _ Frais des négociations syndicales,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,3,2,05
RH.3.3.01,RESSOURCES HUMAINES _ Gestion des dossiers du personnel _ Mission de service _ Gestion des dossiers du personnel - Mission de service,,,,,,,,,,,,0,11 160,8 750,18 840,8 030,0,0,0,0,0,0,0,46 780,46 780,47 248,47 716,48 183,48 651,,,,,RH,3,3,01
RH.4.1.01,RESSOURCES HUMAINES _ Mise en place de la gestion prévisionnelle des emplois des compétences _ Formation Local GPEC _ Cout formation,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,4,1,01
RH.4.2.01,RESSOURCES HUMAINES _ Mise en place de la gestion prévisionnelle des emplois des compétences _ Mission de service _ Mise en place des la gestion prévisionnel des emplois - Mission de service,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,4,2,01
RH.4.3.01,RESSOURCES HUMAINES _ Mise en place de la gestion prévisionnelle des emplois des compétences _ Evaluation et Performance _ Signature des Fiches Individuel de Performance,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,4,3,01
RH.4.3.02,RESSOURCES HUMAINES _ Mise en place de la gestion prévisionnelle des emplois des compétences _ Evaluation et Performance _ Evaluation Mi-Parcours,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,4,3,02
RH.4.3.03,RESSOURCES HUMAINES _ Mise en place de la gestion prévisionnelle des emplois des compétences _ Evaluation et Performance _ Evaluation Fin de l'année,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,4,3,03
RH.4.3.04,RESSOURCES HUMAINES _ Mise en place de la gestion prévisionnelle des emplois des compétences _ Evaluation et Performance _ Prix de l'Excellence (Employée du mois),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,4,3,04
RH.5.1.01,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ E-Learning _ Abonnement pour 780 apprennants,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,1,01
RH.5.1.02,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ E-Learning _ Abonnement pour conception des formations par le fond,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,1,02
RH.5.1.03,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ E-Learning _ Achats packages de 900 formations pour 300 personnes/an,,,,,,,,,,,,0,0,11 000,0,0,0,0,0,0,0,0,0,11 000,11 000,11 110,11 220,11 330,11 440,,,,,RH,5,1,03
RH.5.1.04,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ E-Learning _ Achat Formation spécifique RH (cout par an),,,,,,,,,,,,0,0,10 000,0,0,0,10 000,0,0,10 000,0,0,30 000,30 000,30 300,30 600,30 900,31 200,,,,,RH,5,1,04
RH.5.2.01,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ SIRH et reporting (S/d et 1 chef de service) Cout de la formation,,,,,,,,,,,,0,0,30 410,6 000,0,0,0,0,0,0,0,0,36 410,36 410,36 774,37 138,37 502,37 866,,,,,RH,5,2,01
RH.5.2.02,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Gestion des assurances santé et suivi de l'execution ( chef de service) cout de la fromation,,,,,,,,,,,,0,0,0,6 855,0,0,0,0,0,0,0,0,6 855,6 855,6 924,6 992,7 061,7 129,,,,,RH,5,2,02
RH.5.2.03,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Archivage numérique et gestion des données( agent de bureau),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,2,03
RH.5.2.04,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Legistique cout de la formation,,,,,,,,,,,,0,0,0,0,0,0,45 967,0,0,0,0,0,45 967,45 967,46 427,46 886,47 346,47 806,,,,,RH,5,2,04
RH.5.2.05,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ DRHJ,,,,,,,,,,,,0,0,0,16 405,0,0,0,0,0,0,0,0,16 405,16 405,16 569,16 733,16 897,17 061,,,,,RH,5,2,05
RH.5.2.06,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Implementation de la culture d'emtreprise (S/D),,,,,,,,,,,,0,13 755,0,0,0,0,0,0,0,0,0,0,13 755,13 755,13 893,14 030,14 168,14 305,,,,,RH,5,2,06
RH.5.2.07,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation pour Etudes,,,,,,,,,,,,0,0,0,0,58 220,43 275,55 000,0,0,0,0,0,156 495,156 495,158 060,159 625,161 190,162 755,,,,,RH,5,2,07
RH.5.2.08,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation pour Réparation,,,,,,,,,,,,0,0,0,46 065,63 450,49 335,66 810,36 280,0,17 200,0,0,279 140,279 140,281 931,284 723,287 514,290 306,,,,,RH,5,2,08
RH.5.2.09,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation pour Justice,,,,,,,,,,,,0,0,0,72 875,17 500,0,0,0,0,0,0,0,90 375,90 375,91 279,92 183,93 086,93 990,,,,,RH,5,2,09
RH.5.2.10,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation pour Communication,,,,,,,,,,,,0,0,0,0,0,85 750,157 645,40 165,36 570,0,0,0,320 130,320 130,323 331,326 533,329 734,332 935,,,,,RH,5,2,10
RH.5.2.11,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation pour Finances,,,,,,,,,,,,0,0,74 763,0,0,74 763,0,0,74 763,0,74 763,0,299 050,299 050,302 041,305 031,308 022,311 012,,,,,RH,5,2,11
RH.5.2.12,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation pour Audit,,,,,,,,,,,,0,0,37 160,0,0,0,0,0,0,0,0,0,37 160,37 160,37 532,37 903,38 275,38 646,,,,,RH,5,2,12
RH.5.2.13,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation pour Administration,,,,,,,,,,,,8 350,8 350,8 350,8 350,8 350,8 350,8 350,8 350,8 350,8 350,8 350,8 350,100 200,100 200,101 202,102 204,103 206,104 208,,,,,RH,5,2,13
RH.5.2.14,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation pour RH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,2,14
RH.5.2.15,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Internationales RH _ Formation Mixte,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,2,15
